open_timestamp,open,high,low,close,volume,taker_buy_quote_asset_volume,taker_buy_base_asset_volume,quote_asset_volume,number_of_trades
2018-09-06 04:00:00,6444.6,6476.46,6352.74,6405.88,8782.424819,30694072.230145,4781.821286,56350287.991414,40998
2018-09-06 08:00:00,6405.88,6450.0,6265.0,6408.65,8950.617553,31134722.49901,4873.025598,57160816.269631,41261
2018-09-06 12:00:00,6409.41,6533.0,6383.0,6422.51,9826.786109,33410699.136723,5178.167554,63409626.841902,46953
2018-09-06 16:00:00,6423.26,6483.0,6359.0,6474.88,6355.344883,23229714.629758,3611.784459,40860653.045488,34670
2018-09-06 20:00:00,6470.68,6544.0,6428.03,6516.01,5864.17471,22657795.115927,3502.522021,37940865.486449,28356
2018-09-07 00:00:00,6516.84,6544.0,6465.0,6492.27,6802.07324,24311067.529571,3736.649933,44255522.720515996,32634
2018-09-07 04:00:00,6494.0,6536.0,6453.41,6486.45,5749.302714,20629030.127708,3178.257981,37311106.009168,30083
2018-09-07 08:00:00,6487.2,6489.23,6320.0,6367.0,7686.513323,24819318.633846,3876.306612,49196164.245592,43216
2018-09-07 12:00:00,6367.0,6480.0,6350.0,6375.69,8000.14945,29941927.617249,4658.09645,51413330.110425,34264
2018-09-07 16:00:00,6373.69,6477.0,6360.0,6418.99,6621.653571,23790548.510238,3701.8309,42548565.978013,30846
2018-09-07 20:00:00,6419.0,6460.0,6380.01,6395.54,4046.595752,14852943.938319,2311.893695,25991440.841467,23408
2018-09-08 00:00:00,6395.54,6459.0,6390.73,6428.75,4159.155678,14402027.204835,2238.418755,26758946.028794,19922
2018-09-08 04:00:00,6428.75,6468.0,6412.0,6449.02,3940.782437,13255707.149642,2057.075277,25387225.972045,20181
2018-09-08 08:00:00,6449.97,6478.0,6418.03,6429.01,5038.111959,17641479.955159,2733.387634,32509892.95336,24197
2018-09-08 12:00:00,6429.01,6432.96,6355.55,6429.4,5785.602509,20700261.893345,3232.176491,37050684.095677,26186
2018-09-08 16:00:00,6429.4,6434.11,6125.0,6176.04,12405.996456,35638352.375945,5697.578488,77526409.591963,60560
2018-09-08 20:00:00,6176.05,6206.88,6111.0,6185.05,6885.383132,22563295.869286,3656.447548,42478186.729352,29785
2018-09-09 00:00:00,6185.06,6206.0,6141.53,6171.92,4960.914714,18244298.56251,2953.534303,30640579.848241,23456
2018-09-09 04:00:00,6171.92,6199.05,6164.23,6187.83,5028.386236,16100167.633933,2603.483432,31093632.192763,20139
2018-09-09 08:00:00,6186.86,6441.0,6181.55,6377.77,9024.391738,31255207.369371,4948.037229,57110391.859831,40810
2018-09-09 12:00:00,6377.77,6436.0,6352.74,6369.05,6584.359048,25196843.891392,3942.393573,42079972.205835,31915
2018-09-09 16:00:00,6369.05,6396.28,6360.33,6384.19,4928.487968,19999313.99558,3134.871385,31440056.693585,24264
2018-09-09 20:00:00,6384.19,6400.0,6211.0,6250.81,6527.384116,20347578.189082,3222.460748,41218817.305179,36125
2018-09-10 00:00:00,6252.26,6373.98,6246.39,6312.97,5633.465027,20333688.796528,3229.401702,35466256.103546,22680
2018-09-10 04:00:00,6314.01,6346.81,6259.0,6326.25,4694.229662,15122367.207716,2396.238543,29618364.578957,25596
2018-09-10 08:00:00,6326.27,6342.08,6245.0,6313.0,5248.058099,17462331.90004,2773.670101,33037052.253602,31950
2018-09-10 12:00:00,6313.0,6346.99,6271.84,6295.74,5578.241611,21549883.383106,3419.324651,35153638.003339,27384
2018-09-10 16:00:00,6297.0,6305.0,6221.0,6296.73,6465.501249,23553105.332203,3753.06238,40555867.486838,33971
2018-09-10 20:00:00,6294.65,6321.8,6267.46,6312.0,4819.960784,18150607.545022998,2882.998607,30347171.543619,23705
2018-09-11 00:00:00,6311.99,6404.0,6289.0,6355.0,5421.174078,20494807.803764,3229.585808,34409593.223848,28400
2018-09-11 04:00:00,6355.0,6366.66,6300.0,6310.19,5169.0945679999995,18600260.217699,2936.418867,32747625.510709,23373
2018-09-11 08:00:00,6310.19,6361.29,6250.0,6283.75,4728.862298,15967728.842849,2529.83909,29838790.582373,25834
2018-09-11 12:00:00,6280.77,6303.29,6169.68,6250.63,7323.665978,22475295.249166,3590.384569,45829396.177839,35495
2018-09-11 16:00:00,6250.6,6288.0,6186.7,6268.0,5371.267978,20365562.522639,3260.592292,33540161.691268,33044
2018-09-11 20:00:00,6269.23,6323.41,6242.09,6294.91,5090.82369,18037006.875958,2871.15298,31981081.614428,27189
2018-09-12 00:00:00,6293.0,6300.59,6218.0,6260.97,4591.478107,14695886.80936,2345.179632,28770191.411731,24454
2018-09-12 04:00:00,6261.95,6305.05,6230.27,6244.94,4796.735866,17085960.193883,2725.145073,30069247.577562,25482
2018-09-12 08:00:00,6245.0,6278.22,6192.37,6243.74,5302.765009,18109177.965499,2900.8810789999998,33095365.387208,29456
2018-09-12 12:00:00,6243.76,6299.0,6243.76,6269.39,5099.082289,18799352.775823,2997.163606,31978791.681214,26379
2018-09-12 16:00:00,6269.39,6360.0,6261.6,6312.77,6434.288711,21761358.364291,3453.378047,40538793.209621,34088
2018-09-12 20:00:00,6313.86,6353.48,6297.0,6338.62,5209.295957,17646448.655339,2790.249453,32945619.745233,25731
2018-09-13 00:00:00,6338.62,6439.0,6337.4,6388.0,6878.514805,24529286.479193,3834.448369,43998034.020605,34615
2018-09-13 04:00:00,6388.02,6414.88,6368.46,6385.01,4455.437054,13156123.438886,2057.816058,28482500.325851,26091
2018-09-13 08:00:00,6385.01,6488.48,6383.12,6468.0,6983.579959,24947692.373429,3875.079568,44939809.186573,38321
2018-09-13 12:00:00,6467.5,6535.0,6436.55,6480.0,8347.272176,29304295.941426,4518.928186,54134265.194793,45920
2018-09-13 16:00:00,6480.0,6528.96,6418.0,6447.76,7813.898035,27223427.939882,4194.858318,50683669.956228,41643
2018-09-13 20:00:00,6449.93,6519.0,6411.02,6487.38,5986.361078,20736757.203036,3204.1723700000002,38746886.507789,29047
2018-09-14 00:00:00,6487.39,6584.99,6454.68,6542.37,6180.388741,21431590.729789,3285.784115,40303214.623283,35204
2018-09-14 04:00:00,6545.79,6583.89,6535.21,6543.84,5078.337067,17409530.441433,2656.254841,33286312.917867,28509
2018-09-14 08:00:00,6543.86,6549.97,6385.62,6459.28,8521.23319,27885918.645754,4314.533633,55072974.366832,45412
2018-09-14 12:00:00,6458.52,6485.49,6426.01,6480.0,5843.082581,21029349.663989,3257.7644060000002,37712112.344643,27716
2018-09-14 16:00:00,6479.99,6538.93,6452.54,6531.0,6449.209574,24441328.670772,3764.242913,41869718.670949,32237
2018-09-14 20:00:00,6531.0,6545.63,6449.38,6476.63,5101.088124,17248785.387145,2647.512338,33222329.72445,29297
2018-09-15 00:00:00,6476.63,6527.79,6473.3,6496.85,3524.01838,11726467.285171,1803.945825,22907977.056121,21737
2018-09-15 04:00:00,6496.26,6521.0,6466.13,6498.01,4020.745785,14663041.753766,2256.575823,26123951.894574,19448
2018-09-15 08:00:00,6498.01,6559.35,6495.11,6523.51,4578.929116,16194717.143638,2483.825354,29850941.293782,25635
2018-09-15 12:00:00,6524.26,6565.45,6513.04,6542.22,5705.164155,20172197.376735,3085.048827,37300646.82624,29673
2018-09-15 16:00:00,6542.18,6558.0,6501.99,6530.0,3850.814373,13462384.695176,2059.673181,25168691.240248,21911
2018-09-15 20:00:00,6530.0,6537.98,6470.42,6514.96,3563.984803,12649742.38557,1942.25885,23205632.768914,22958
2018-09-16 00:00:00,6514.96,6524.62,6469.23,6478.33,4685.252803,16952271.525988,2608.573576,30450849.818887,23268
2018-09-16 04:00:00,6478.38,6486.21,6370.0,6447.82,6455.640537,21399547.773181,3320.318228,41582767.351173,29937
2018-09-16 08:00:00,6447.82,6520.0,6443.58,6499.35,4188.723896,15142050.078383,2332.481245,27188129.756071,24510
2018-09-16 12:00:00,6497.74,6511.0,6456.01,6482.0,3756.337963,12874362.663586,1986.121177,24351090.837235,21868
2018-09-16 16:00:00,6482.0,6516.0,6409.74,6505.75,4850.648671,18502866.780604,2852.543432,31444659.89466,25184
2018-09-16 20:00:00,6505.73,6517.0,6477.22,6505.0,3631.529027,14146840.662215,2177.322636,23596581.493468,21154
2018-09-17 00:00:00,6500.08,6533.84,6500.0,6517.16,3138.571759,12719387.25611,1950.208513,20466793.973444,19387
2018-09-17 04:00:00,6517.17,6521.0,6460.0,6480.01,2557.206643,8153717.541313,1257.927655,16572851.40287,17943
2018-09-17 08:00:00,6480.03,6510.0,6417.51,6475.94,5080.76435,16534362.573222,2551.570063,32903072.647871,26109
2018-09-17 12:00:00,6473.05,6475.94,6225.0,6265.06,12024.948317,32747844.291314,5153.419894,76360867.604598,64963
2018-09-17 16:00:00,6262.1,6320.0,6243.08,6270.0,7156.58247,25154404.444361,3998.877854,45007722.540465,35397
2018-09-17 20:00:00,6269.99,6279.48,6201.0,6248.69,6029.181199,20126128.925509,3220.456505,37659392.58118,33125
2018-09-18 00:00:00,6248.69,6266.18,6224.98,6238.74,4341.9636709999995,15363728.616187999,2458.703169,27128110.209059,19746
2018-09-18 04:00:00,6237.55,6294.08,6232.17,6290.15,4899.858347,17009791.30751,2713.264291,30719908.458026,22053
2018-09-18 08:00:00,6292.94,6296.81,6234.44,6287.65,4339.905628,15350467.58769,2451.118901,27180479.812646,27794
2018-09-18 12:00:00,6287.65,6390.0,6267.0,6360.01,8145.7947810000005,28649382.333605,4512.872186,51701674.930452,45403
2018-09-18 16:00:00,6360.01,6371.74,6285.51,6302.0,6124.807803,21609144.238943,3411.517271,38789350.489741996,30722
2018-09-18 20:00:00,6301.9,6368.99,6280.0,6336.45,4768.53644,16393933.004737,2587.219509,30216805.507161,23337
2018-09-19 00:00:00,6336.39,6369.0,6305.0,6364.1,4540.01336,18145883.705096,2862.673402,28777613.526722,21690
2018-09-19 04:00:00,6362.58,6369.04,6327.0,6356.95,3411.337152,11255681.140825,1773.568945,21646550.029746,19691
2018-09-19 08:00:00,6356.94,6366.99,6257.29,6286.42,5727.219766,19109736.815888,3022.116035,36201959.118072,29823
2018-09-19 12:00:00,6286.42,6348.48,6252.17,6327.95,4529.425402,17528069.591619,2779.52315,28551583.818554,29216
2018-09-19 16:00:00,6330.67,6517.7,6123.0,6410.2,14980.656335,48046845.13324,7581.954466,94742331.949148,67429
2018-09-19 20:00:00,6412.14,6465.38,6366.0,6391.89,5855.428067,20377400.937604,3178.690377,37535326.081551,30366
2018-09-20 00:00:00,6392.0,6427.96,6374.99,6397.29,5128.943936,18148862.388216,2837.435608,32817789.405604,21660
2018-09-20 04:00:00,6397.29,6413.81,6382.54,6411.0,1787.02859,6382895.359084,997.617556,11433859.949144,12688
2018-09-20 08:00:00,6411.0,6440.0,6375.61,6427.88,2080.999734,7626266.410948,1190.001938,13333886.9358,18150
2018-09-20 12:00:00,6425.03,6449.0,6394.0,6417.92,3500.625798,11352875.006288,1767.577375,22475789.060215,25558
2018-09-20 16:00:00,6417.77,6436.93,6390.0,6420.01,2668.2687610000003,8523286.806351,1328.317758,17114825.859025,18902
2018-09-20 20:00:00,6421.99,6540.0,6325.0,6492.0,10023.157909,35172681.788131,5444.548652,64668120.42384,56728
2018-09-21 00:00:00,6492.0,6579.0,6491.0,6554.7,6052.322172,20399915.132924,3121.948381,39520024.022928,34584
2018-09-21 04:00:00,6554.67,6678.23,6522.11,6647.91,7537.449784,27179126.412348,4133.272986,49552115.866483,42312
2018-09-21 08:00:00,6647.91,6770.0,6647.91,6742.23,10700.42824,39029567.630162,5819.4519980000005,71763403.777967,54588
2018-09-21 12:00:00,6742.23,6779.01,6666.0,6681.65,10890.66581,37323088.477117,5552.938592,73175718.191216,68377
2018-09-21 16:00:00,6683.81,6784.86,6681.67,6749.13,9467.00301,38621713.652834,5743.137335,63661806.130593,49904
2018-09-21 20:00:00,6749.14,6780.0,6682.94,6759.02,7131.474447,27155384.436598,4027.669481,48073874.010809,42729
2018-09-22 00:00:00,6759.01,6839.03,6715.01,6738.15,6895.450587,26148835.320885,3856.402129,46746910.042933,37189
2018-09-22 04:00:00,6738.27,6769.54,6700.0,6718.57,5468.972429,21173737.693942,3142.904126,36838009.858525,24263
2018-09-22 08:00:00,6719.31,6728.0,6627.0,6666.78,7724.031529,30688312.566934,4593.845098,51602929.065157,34176
2018-09-22 12:00:00,6664.13,6714.65,6648.23,6685.21,4672.190875,17444979.516967,2608.870659,31227663.480675,20433
2018-09-22 16:00:00,6687.47,6760.0,6640.0,6725.54,2909.621333,10324844.921927,1538.213516,19516898.394245,18175
2018-09-22 20:00:00,6727.76,6742.55,6686.74,6723.05,1679.423914,5473955.973476,814.729104,11278260.050454,11484
2018-09-23 00:00:00,6723.05,6740.0,6683.0,6711.6,3973.418569,14579938.57691,2174.061817,26646279.928984,21149
2018-09-23 04:00:00,6711.6,6745.55,6702.8,6721.4,3883.431342,13953484.807476,2074.194946,26119849.529817,23811
2018-09-23 08:00:00,6721.87,6788.23,6720.0,6747.24,6749.120276,26767705.289006,3961.536219,45599874.661268,37559
2018-09-23 12:00:00,6747.27,6755.48,6661.75,6685.94,6700.590231,23769662.806829,3538.313923,45002003.305867,38196
2018-09-23 16:00:00,6685.93,6710.0,6669.86,6693.3,5375.39736,20155157.726421,3011.832054,35972799.357529,24610
2018-09-23 20:00:00,6693.3,6725.0,6670.0,6708.0,3604.271995,15358186.706061,2292.697588,24138412.602952,23029
2018-09-24 00:00:00,6706.81,6730.0,6682.27,6719.66,4598.742328,17127774.907062,2551.12917,30872914.010057,21129
2018-09-24 04:00:00,6719.68,6722.01,6609.0,6677.92,5783.138321,19495579.64965,2921.308314,38578229.122234,35376
2018-09-24 08:00:00,6677.9,6677.9,6563.14,6576.98,7991.650329,25146710.926519,3801.897786,52844326.630568,40255
2018-09-24 12:00:00,6577.05,6642.99,6573.0,6605.02,6342.903933,22465406.168741,3396.682687,41953736.051936,31038
2018-09-24 16:00:00,6609.94,6666.0,6595.0,6619.9,5643.9211940000005,21223890.907362,3198.8028,37440889.005139,28854
2018-09-24 20:00:00,6619.9,6645.98,6557.0,6581.39,4945.383805,18456112.307739,2792.627714,32665904.723192,28645
2018-09-25 00:00:00,6581.42,6584.01,6403.0,6468.18,10073.062516,32195373.747549,4980.412969,65158958.78227,46026
2018-09-25 04:00:00,6467.05,6484.68,6367.0,6382.89,6554.802997,22629341.525283,3512.35859,42202331.824014,37827
2018-09-25 08:00:00,6379.99,6435.14,6371.0,6407.99,5861.132776,19887182.354912,3104.694542,37540357.866147,35039
2018-09-25 12:00:00,6409.98,6456.9,6356.0,6403.0,5666.100069,20182802.895182,3143.502116,36369902.315693,33490
2018-09-25 16:00:00,6403.0,6430.0,6325.02,6363.92,6063.419166,19838736.716719,3107.163921,38696314.983899,31449
2018-09-25 20:00:00,6362.91,6448.0,6361.89,6447.54,6082.511928,22214782.232939,3467.940724,38959335.059042,36134
2018-09-26 00:00:00,6445.11,6447.5,6379.7,6390.5,4935.158065,19119966.16158,2984.622223,31613633.503286,23607
2018-09-26 04:00:00,6390.5,6476.87,6385.0,6455.83,4695.861922,16359271.712178,2541.996203,30219412.942617,27894
2018-09-26 08:00:00,6455.88,6532.57,6429.0,6528.58,5290.23346,18596143.780485,2872.133056,34253466.545742,32914
2018-09-26 12:00:00,6528.64,6557.81,6455.22,6544.51,7060.15275,26510485.16056,4071.293369,45969649.474665,43284
2018-09-26 16:00:00,6542.55,6557.99,6485.48,6492.11,6268.033565,22342875.616444,3424.431091,40892803.434867,30512
2018-09-26 20:00:00,6490.43,6515.0,6430.0,6465.12,5235.1023079999995,19041092.218223,2938.663746,33910709.40018,26027
2018-09-27 00:00:00,6467.84,6530.0,6465.0,6508.47,4690.137221,17646913.646274,2713.279951,30499926.042023,19776
2018-09-27 04:00:00,6510.99,6518.4,6450.0,6461.17,2734.579419,8699349.1076,1342.303294,17720573.251731,21137
2018-09-27 08:00:00,6460.01,6513.63,6434.0,6489.87,5327.74864,17447850.510308,2694.487058,34490642.832965,26855
2018-09-27 12:00:00,6488.93,6540.0,6483.57,6498.97,5962.416771,22289112.201957,3421.947068,38833378.716782,36614
2018-09-27 16:00:00,6498.97,6684.0,6487.65,6669.36,6302.689258,23943076.134868,3651.022329,41328787.411753,36817
2018-09-27 20:00:00,6669.36,6750.0,6663.3,6689.13,8069.8569880000005,30625649.407614,4572.750111,54041544.986493,41391
2018-09-28 00:00:00,6689.12,6736.4,6680.0,6702.26,6762.337978,26727634.625907,3984.241111,45357350.976668,29481
2018-09-28 04:00:00,6702.26,6814.8,6687.0,6788.99,7688.337684,30607303.664882,4537.620191,51850366.203231,41143
2018-09-28 08:00:00,6786.71,6787.73,6580.0,6657.73,9319.533247,31691518.68623,4748.695355,62181778.616094,46732
2018-09-28 12:00:00,6657.73,6695.86,6582.0,6672.99,7094.556503,25416975.596526,3820.468758,47172370.189394,37184
2018-09-28 16:00:00,6673.0,6700.0,6540.88,6684.0,7018.970696,24533226.535607,3695.602582,46567590.202348,34902
2018-09-28 20:00:00,6683.99,6686.51,6614.13,6634.58,4515.712415,19291142.052408,2901.878552,30015531.316494,22407
2018-09-29 00:00:00,6634.58,6634.58,6490.0,6500.89,6761.516109,19839137.584809,3034.364213,44186361.49863,37493
2018-09-29 04:00:00,6503.82,6557.0,6464.57,6545.81,5239.831101,17183284.050426,2640.103903,34090872.08123,27609
2018-09-29 08:00:00,6549.04,6620.0,6530.74,6584.96,5656.869506,22681727.018451,3453.65968,37150427.380124,34096
2018-09-29 12:00:00,6584.96,6609.92,6541.14,6589.01,4815.643575,18113751.477454,2752.738692,31684708.817008,26442
2018-09-29 16:00:00,6589.01,6607.03,6550.83,6588.59,3816.049977,13054116.277987,1981.947242,25131042.969663,22958
2018-09-29 20:00:00,6588.64,6636.0,6577.55,6596.38,3966.049432,14355089.007803,2174.219021,26180890.859964002,22429
2018-09-30 00:00:00,6597.66,6607.43,6557.7,6580.0,3468.865016,13970855.595765,2121.912143,22836269.008471,18811
2018-09-30 04:00:00,6576.34,6602.44,6542.48,6577.75,3380.664443,13106655.017702,1995.016061,22207683.237738,21347
2018-09-30 08:00:00,6577.77,6662.0,6575.32,6627.93,5683.885909,19733546.595643,2982.123598,37605914.190285,30375
2018-09-30 12:00:00,6634.4,6660.54,6585.94,6607.29,5116.055447,17261123.437423,2601.451691,33942561.692814,29215
2018-09-30 16:00:00,6605.16,6640.32,6592.0,6603.95,4921.147198,19183793.395450998,2896.475441,32591305.618147,22451
2018-09-30 20:00:00,6604.01,6650.0,6533.0,6626.57,5194.106506,17182577.099966,2604.025383,34255258.629736,31248
2018-10-01 00:00:00,6626.57,6667.09,6620.77,6644.61,2972.881363,11918310.713488,1793.057268,19758685.2651,18633
2018-10-01 04:00:00,6644.6,6661.58,6604.1,6604.81,1941.423158,5728443.938181,863.9530990000001,12870779.66035,18692
2018-10-01 08:00:00,6604.81,6636.26,6558.09,6595.0,3573.645428,12399833.023216,1875.139616,23616863.750239,21711
2018-10-01 12:00:00,6595.0,6616.03,6510.0,6569.92,3556.4653,10659506.308239,1623.119074,23342754.474781,21218
2018-10-01 16:00:00,6567.54,6610.16,6541.0,6587.91,4493.511107,17084415.377042,2594.298515,29591025.834942,23240
2018-10-01 20:00:00,6587.91,6630.0,6575.0,6611.61,4083.580538,15265636.741887,2314.244287,26935147.982905,26239
2018-10-02 00:00:00,6610.0,6640.0,6584.17,6606.02,4039.847458,13225188.036578,2000.611013,26703214.716773,22181
2018-10-02 04:00:00,6605.99,6623.33,6591.27,6606.86,3501.573171,13321921.247279,2015.738336,23143813.311751,19751
2018-10-02 08:00:00,6604.13,6616.5,6560.0,6572.01,4326.894551,14710096.083704,2232.372067,28510041.995799,26815
2018-10-02 12:00:00,6572.48,6600.0,6532.0,6555.8,5844.428236,20339579.029801,3096.114483,38383894.844625,28730
2018-10-02 16:00:00,6560.8,6585.36,6494.0,6564.11,7548.6584139999995,26964885.164719,4116.718134,49407492.742,32036
2018-10-02 20:00:00,6562.69,6586.0,6510.08,6525.79,2984.408258,10857240.680112,1654.266989,19577034.669304,17761
2018-10-03 00:00:00,6525.79,6549.0,6430.0,6462.09,5317.996922,15795922.861065,2431.10559,34530780.827021,33484
2018-10-03 04:00:00,6464.0,6486.42,6441.86,6460.28,4402.324657,15706174.960154,2428.124992,28477562.622061,22883
2018-10-03 08:00:00,6460.29,6510.4,6451.81,6496.13,5082.907415,18254735.448321,2816.860386,32934848.479597,23533
2018-10-03 12:00:00,6496.12,6545.01,6463.49,6512.47,5401.069556,20454473.620163,3146.059118,35117295.994299,26376
2018-10-03 16:00:00,6514.24,6530.0,6455.99,6478.89,4142.686047,15521986.522994,2387.776127,26924027.589189,22266
2018-10-03 20:00:00,6475.2,6538.88,6450.73,6510.0,4104.984541,13543089.022111,2086.785293,26638441.512763,22065
2018-10-04 00:00:00,6510.01,6643.46,6505.09,6598.51,6311.343698,24874290.803458,3774.295387,41582895.912877,27285
2018-10-04 04:00:00,6598.5,6618.25,6564.3,6574.45,2368.225985,7531091.423125,1141.598781,15621071.437106,11154
2018-10-04 08:00:00,6574.45,6627.83,6569.32,6570.81,1911.371317,6236992.909455,945.588924,12604652.66656,11867
2018-10-04 12:00:00,6570.0,6600.0,6564.73,6597.77,2172.870585,7161830.028493,1087.125202,14312097.948096,12218
2018-10-04 16:00:00,6598.0,6621.49,6583.99,6611.09,4290.087455,15642134.991873,2368.487442,28333344.153743,19041
2018-10-04 20:00:00,6612.05,6617.13,6557.0,6593.79,3020.401778,11597470.670822,1760.756776,19894618.557632,15259
2018-10-05 00:00:00,6591.69,6632.98,6543.08,6579.0,2300.298813,6965831.998297,1056.763561,15152504.640659,14460
2018-10-05 04:00:00,6578.96,6610.0,6570.01,6578.76,1420.783607,4928897.835442,748.4614349999999,9356261.297445,9128
2018-10-05 08:00:00,6577.12,6600.0,6567.21,6590.0,1352.99411,4840697.133486,735.323779,8906084.563478,9082
2018-10-05 12:00:00,6589.6,6607.51,6581.33,6598.51,2251.401399,8783074.290557,1331.109028,14854618.319822,12663
2018-10-05 16:00:00,6598.48,6614.98,6575.0,6595.5,4193.038326,14464853.933526,2194.90332,27632559.06514,18130
2018-10-05 20:00:00,6595.42,6697.0,6588.08,6635.65,4578.036137,16765862.394117,2527.188833,30362486.771045,23238
2018-10-06 00:00:00,6635.65,6651.0,6584.22,6608.91,3689.753936,12367404.740562,1867.917938,24427920.184158,15283
2018-10-06 04:00:00,6608.91,6627.0,6605.09,6620.35,571.957587,1822781.503739,275.413773,3785009.552123,6386
2018-10-06 08:00:00,6619.43,6634.15,6570.0,6587.16,1422.636562,4156568.575733,628.695249,9397526.13935,10373
2018-10-06 12:00:00,6588.86,6600.0,6566.77,6596.08,1365.795874,4523395.554833,687.141958,8988839.69729,10069
2018-10-06 16:00:00,6597.5,6607.0,6585.0,6593.34,1208.901136,3651289.224903,553.443888,7974043.521879,8401
2018-10-06 20:00:00,6593.34,6606.0,6582.63,6594.27,2680.460296,7915908.357056,1200.2532879999999,17674603.319505,11553
2018-10-07 00:00:00,6596.44,6605.0,6589.14,6604.07,3516.929351,10518329.977205,1593.870655,23208904.660408,12381
2018-10-07 04:00:00,6604.98,6609.83,6566.01,6570.93,2580.521658,9043714.676414,1373.341248,16999464.451974,14693
2018-10-07 08:00:00,6569.46,6571.99,6525.0,6556.0,5299.941343,19201616.223536,2929.908042,34731368.619468,23136
2018-10-07 12:00:00,6555.9,6586.89,6545.75,6582.07,3316.597467,8865043.928543,1350.696356,21774353.708374,15520
2018-10-07 16:00:00,6582.07,6599.0,6572.7,6584.0,1017.230636,3482456.44819,528.435673,6702134.903809,7598
2018-10-07 20:00:00,6583.65,6640.0,6579.01,6615.26,1675.6113070000001,6557287.158311,991.956306,11072856.409625,9516
2018-10-08 00:00:00,6615.26,6628.63,6600.66,6605.26,2697.67783,9379938.270258,1419.240327,17829025.574147,13849
2018-10-08 04:00:00,6605.26,6613.0,6587.0,6596.03,3279.940515,11513751.010526,1744.155469,21648818.644671,18794
2018-10-08 08:00:00,6596.52,6666.66,6592.41,6647.78,4325.46857,16851238.283815,2544.402686,28642144.614526,26866
2018-10-08 12:00:00,6647.78,6715.6,6645.0,6674.56,7687.72963,26648371.143213,3992.673289,51314286.009503,40543
2018-10-08 16:00:00,6676.51,6705.0,6657.98,6695.33,3821.055086,13785643.27169,2065.446377,25502751.535466,22954
2018-10-08 20:00:00,6695.32,6703.0,6664.22,6673.01,1311.54791,3803633.965913,568.996819,8767576.051934,12150
2018-10-09 00:00:00,6673.01,6685.38,6646.0,6661.17,1271.847186,4041623.460609,606.258818,8476813.723348,11718
2018-10-09 04:00:00,6661.17,6683.0,6656.85,6672.25,1122.547355,3762338.34639,564.115497,7485230.925987,11058
2018-10-09 08:00:00,6669.42,6675.29,6630.89,6642.02,1886.868096,6215943.108906,934.747891,12545725.190223001,14284
2018-10-09 12:00:00,6644.67,6645.0,6607.0,6641.56,2864.95731,9464550.049758,1427.419918,18992179.660408,21015
2018-10-09 16:00:00,6643.78,6674.94,6625.0,6656.49,4349.223086,15137034.710179,2275.549295,28926566.985288,23940
2018-10-09 20:00:00,6658.24,6670.5,6643.86,6656.61,3859.336436,11973519.375303,1798.83158,25688669.94357,19941
2018-10-10 00:00:00,6656.67,6659.95,6595.0,6616.06,3509.708567,8919288.83543,1343.87744,23282725.464436,19451
2018-10-10 04:00:00,6612.2,6625.98,6530.0,6576.98,4001.20336,10661371.269021,1622.473692,26283103.960042,21627
2018-10-10 08:00:00,6576.88,6605.0,6565.68,6592.0,2342.878318,7951272.283183,1207.637362,15425943.805938,14129
2018-10-10 12:00:00,6590.06,6615.0,6585.96,6588.99,2085.392351,6287373.435027,952.691527,13761934.19987,16617
2018-10-10 16:00:00,6588.98,6646.2,6582.0,6635.96,2136.109375,7070325.471782,1068.112732,14138455.128221,16910
2018-10-10 20:00:00,6638.56,6644.99,6605.61,6631.0,1315.369473,4141965.5626,624.862142,8717518.323688,11055
2018-10-11 00:00:00,6630.21,6633.92,6256.55,6340.52,16907.786537,48602550.864003,7637.596833,107818558.407641,83542
2018-10-11 04:00:00,6340.52,6370.52,6258.96,6300.86,7159.23883,23637658.696357,3740.774976,45215354.385279,41032
2018-10-11 08:00:00,6298.77,6325.99,6271.84,6281.61,5830.397867,19193209.436605,3046.439347,36728082.407297,28808
2018-10-11 12:00:00,6278.7,6335.31,6219.17,6294.09,7734.459582,28090595.337758,4460.321885,48681520.545996,36767
2018-10-11 16:00:00,6294.03,6335.33,6289.85,6298.12,4925.561004,16153511.264005,2558.70595,31093065.542142,27814
2018-10-11 20:00:00,6302.61,6312.65,6205.0,6252.68,6149.191146,18769483.312456,2989.881463,38579497.005466,35202
2018-10-12 00:00:00,6252.71,6314.99,6209.0,6308.11,5494.549686,18082485.583513,2881.801481,34463746.136109,33532
2018-10-12 04:00:00,6310.65,6360.0,6300.02,6332.61,5558.64726,20373615.239166,3220.118057,35163525.663171,27598
2018-10-12 08:00:00,6332.61,6340.99,6295.4,6309.49,4575.236428,17068647.339043,2702.959187,28892144.01367,21485
2018-10-12 12:00:00,6309.49,6355.0,6305.61,6341.69,4860.081918,18930353.583182,2994.669795,30721444.637886,24706
2018-10-12 16:00:00,6341.68,6344.51,6300.0,6320.52,4378.130556,13362782.796605,2114.373591,27664135.261677,20717
2018-10-12 20:00:00,6320.04,6328.7,6278.0,6298.01,4137.425571,12481506.778987,1976.510746,26125277.298771,20039
2018-10-13 00:00:00,6298.0,6329.99,6285.07,6296.01,3414.61597,10586373.684563,1676.491682,21559138.76666,19378
2018-10-13 04:00:00,6297.69,6330.57,6294.47,6318.47,3371.586674,11161597.202355,1766.383112,21303045.265283,16969
2018-10-13 08:00:00,6320.0,6338.99,6306.83,6327.25,3769.450061,11524265.380048,1822.629632,23834046.195863,19374
