open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1644516000000,45314.44,45389.69,43288.36,43471.29,121174.388,1644537599999,5365223813.81466,1224697,59934.746,2654546589.50529,0
1644537600000,43471.30,43739.89,42555.00,42826.00,93296.522,1644559199999,4023576071.07874,968323,46102.241,1988551256.66448,0
1644559200000,42826.00,43607.10,42777.00,43332.95,71173.555,1644580799999,3082282748.84857,800622,35738.742,1547895184.43954,0
1644580800000,43332.94,43900.00,43226.21,43404.71,104167.351,1644602399999,4539205789.39231,1114006,51853.079,2259902752.28298,0
1644602400000,43404.71,43495.95,41914.23,42366.00,146008.765,1644623999999,6214902960.62258,1615451,72290.348,3077303634.57524,0
1644624000000,42365.99,42491.19,42150.00,42268.45,31922.322,1644645599999,1351189870.47846,412733,16373.690,693103571.03086,0
1644645600000,42268.44,42440.73,41711.00,42385.66,71525.247,1644667199999,3014912313.00145,767243,35696.960,1505292994.32028,0
1644667200000,42386.01,42812.63,41756.57,42691.48,84218.662,1644688799999,3559614474.72610,948736,43400.978,1835016826.26852,0
1644688800000,42691.48,42980.00,41540.00,42199.87,68603.094,1644710399999,2905297446.13558,742892,33088.413,1402013821.14913,0
1644710400000,42199.88,42491.85,42035.60,42245.85,31500.825,1644731999999,1331017634.45790,357849,15945.329,673853121.15049,0
1644732000000,42245.84,42647.25,42187.60,42462.00,37253.706,1644753599999,1580441954.59454,442261,19260.139,817162045.56497,0
1644753600000,42462.00,42755.97,42052.54,42252.12,68591.938,1644775199999,2909041380.75854,744294,34352.060,1457237782.49632,0
1644775200000,42251.40,42477.00,41850.00,42041.13,54721.543,1644796799999,2306608339.13055,604553,26977.378,1137371303.15532,0
1644796800000,42041.12,42169.02,41526.00,41765.24,54193.790,1644818399999,2267275128.88215,576606,26266.128,1099097404.84884,0
1644818400000,41766.46,42400.00,41720.23,42107.81,60845.454,1644839999999,2563078408.33091,644304,31509.329,1327294418.55189,0
1644840000000,42107.81,42888.00,41950.00,42553.66,108032.331,1644861599999,4592710412.40609,1031454,56570.689,2405183636.76725,0
1644861600000,42553.66,42784.10,41783.11,42525.14,80919.358,1644883199999,3420881792.76668,784872,40756.786,1723158826.86731,0
1644883200000,42525.14,43777.00,42406.23,43543.20,67930.119,1644904799999,2941111012.95536,671027,36596.190,1584249787.56865,0
1644904800000,43543.20,44442.30,43492.80,44214.40,78894.601,1644926399999,3469061115.45937,777563,40966.584,1801590965.07502,0
1644926400000,44214.30,44489.00,43850.00,43928.20,80429.835,1644947999999,3552890359.09162,786544,38803.256,1714328080.08391,0
1644948000000,43928.30,44777.00,43870.00,44529.60,49480.866,1644969599999,2187936655.82818,547036,25594.741,1132008177.51059,0
1644969600000,44529.70,44536.80,43650.40,44044.90,53283.443,1644991199999,2345588394.23264,530086,24387.241,1073799374.90497,0
1644991200000,44044.90,44313.10,43860.00,44160.60,44447.851,1645012799999,1960682289.03623,487128,21660.760,955580182.96193,0
1645012800000,44160.70,44205.00,43277.80,43560.20,92588.070,1645034399999,4043233130.04919,887192,44799.786,1956794433.67748,0
1645034400000,43560.20,44377.00,43500.00,43860.70,65470.923,1645055999999,2882045084.03023,639347,32215.777,1418330536.67914,0
1645056000000,43860.80,44150.00,43320.10,43613.80,54330.095,1645077599999,2376973728.42932,535162,26525.294,1160546916.47501,0
1645077600000,43612.50,44020.00,42890.00,43158.20,80095.850,1645099199999,3476029152.35522,800495,38304.831,1662589078.46255,0
1645099200000,43158.30,43347.80,41570.00,41730.00,158298.833,1645120799999,6683429256.74412,1450717,74594.871,3149642845.24804,0
1645120800000,41731.40,41864.30,40020.10,40491.70,141234.206,1645142399999,5770282548.81586,1306951,66424.909,2713679989.39347,0
1645142400000,40491.80,40944.10,40273.00,40607.90,51067.451,1645163999999,2074017128.37320,539789,26345.123,1070109580.97519,0
1645164000000,40607.90,40938.00,40073.10,40167.20,58669.612,1645185599999,2378652177.14722,642743,27811.863,1128121211.69806,0
1645185600000,40167.20,40782.90,39422.00,40016.50,211224.457,1645207199999,8466142178.98334,1747691,106853.333,4284316742.70851,0
1645207200000,40016.50,40328.00,39712.70,39966.80,56718.262,1645228799999,2269278425.23097,600927,28978.047,1159550680.98631,0
1645228800000,39966.80,40295.20,39896.80,40214.10,27745.793,1645250399999,1113795731.29654,318467,14418.618,578876468.45369,0
1645250400000,40214.10,40438.70,39620.30,39822.80,57797.268,1645271999999,2311639485.76422,613367,27844.647,1114055915.66791,0
1645272000000,39822.80,40341.50,39610.30,40126.10,70221.719,1645293599999,2805484708.17444,695865,37051.993,1480444834.72007,0
1645293600000,40126.10,40200.00,39777.00,40052.60,29859.895,1645315199999,1193988747.89449,335784,14912.539,596352045.57185,0
1645315200000,40052.60,40100.10,39230.00,39340.90,52496.980,1645336799999,2083324538.92792,507826,24021.385,953634019.19604,0
1645336800000,39340.80,39426.60,37905.00,38316.00,137895.474,1645358399999,5312439509.38835,1148629,66228.432,2551132863.30253,0
1645358400000,38316.00,38594.00,38000.00,38258.30,75083.074,1645379999999,2874255316.21573,702672,38561.834,1476415197.36820,0
1645380000000,38258.20,38958.20,38026.20,38368.10,64264.916,1645401599999,2471225678.29011,606133,33330.417,1282173074.26910,0
1645401600000,38367.90,39510.00,38177.00,39204.80,91579.389,1645423199999,3568708957.75578,804187,48153.205,1876744809.67855,0
1645423200000,39203.10,39335.00,37314.50,37549.90,118013.302,1645444799999,4533056823.90759,1059296,54526.014,2094958299.63219,0
1645444800000,37550.00,39300.00,37171.20,38516.10,218730.963,1645466399999,8370826782.28568,1743702,111955.665,4284577482.29351,0
1645466400000,38516.10,38641.80,36762.00,36986.40,218068.161,1645487999999,8212948687.66943,1752323,108875.151,4101612345.59062,0
1645488000000,36986.40,37449.40,36310.10,36725.60,119154.201,1645509599999,4392747591.40016,1018498,60182.768,2219472188.62392,0
1645509600000,36725.70,37868.00,36500.00,37504.70,108153.726,1645531199999,4019692114.92513,1050901,55817.196,2075515573.03522,0
1645531200000,37504.70,38318.00,37260.00,37619.90,151221.241,1645552799999,5702472098.24149,1438618,77770.440,2933951125.98847,0
1645552800000,37619.90,38450.00,37526.70,38212.00,86784.329,1645574399999,3293414716.34430,833062,45630.556,1732171769.04834,0
1645574400000,38212.10,38335.20,37500.40,37955.00,67985.203,1645595999999,2577637875.03594,589707,33999.178,1289219558.56169,0
1645596000000,37960.00,39148.00,37887.20,38757.20,97817.903,1645617599999,3775479328.46559,874496,51856.151,2001730988.58357,0
1645617600000,38757.30,39250.00,38000.00,38072.40,127551.160,1645639199999,4930864820.71366,1071617,61069.936,2362079993.41989,0
1645639200000,38072.50,38092.80,36963.20,37227.80,114701.989,1645660799999,4310162047.67361,1005736,56256.911,2114402349.13861,0
1645660800000,37227.90,37400.00,34303.70,34658.10,263449.074,1645682399999,9353845415.83831,2277531,128486.043,4559480105.22277,0
1645682400000,34658.10,35870.00,34378.00,35425.40,204680.906,1645703999999,7201324970.31789,1823873,106833.762,3759526057.55994,0
1645704000000,35425.40,36288.00,35036.70,35815.10,204027.604,1645725599999,7276413670.11285,1897698,105683.195,3770293878.10286,0
1645725600000,35815.10,40376.10,35772.40,38315.10,247663.323,1645747199999,9347667000.58136,2123545,135176.434,5101227348.89067,0
1645747200000,38316.20,39000.00,38116.30,38438.90,83951.914,1645768799999,3238686272.40859,844445,42895.795,1655003944.34124,0
1645768800000,38438.90,38878.50,37999.20,38730.00,88534.196,1645790399999,3405975306.00061,950767,45174.481,1738388985.51180,0
1645790400000,38730.00,39750.00,38669.60,38965.00,162772.775,1645811999999,6378565668.17436,1605684,84901.471,3328170602.03008,0
1645812000000,38965.10,39594.60,38519.20,39205.40,81057.481,1645833599999,3158166524.57616,872310,41606.555,1621242304.65369,0
1645833600000,39205.40,40441.10,38935.60,39009.70,72547.959,1645855199999,2870063865.10513,733827,36375.035,1439937855.24899,0
1645855200000,39009.80,39577.00,38561.70,38921.00,72114.297,1645876799999,2810623689.26143,748493,35847.236,1397594931.89641,0
1645876800000,38921.00,39409.70,38757.20,39229.80,51118.057,1645898399999,1999214341.54374,595973,26188.977,1024431344.24969,0
1645898400000,39229.80,39700.00,38800.00,39099.30,56111.888,1645919999999,2199321702.53166,619013,28234.905,1107030374.70956,0
1645920000000,39099.30,39244.00,38162.00,38563.10,61483.855,1645941599999,2372201380.65784,629263,30129.886,1162607876.07878,0
1645941600000,38563.10,39549.90,38554.00,39463.40,67407.956,1645963199999,2632528363.36950,708945,35809.908,1398790652.10961,0
1645963200000,39463.40,39868.60,38500.00,38956.10,135931.440,1645984799999,5321227519.95351,1258069,68206.389,2670574877.23128,0
1645984800000,38956.10,39146.10,36934.60,37672.00,158373.996,1646006399999,5991593649.24210,1504783,74528.314,2819496194.54994,0
1646006400000,37672.10,38400.00,37414.40,37811.00,78994.931,1646027999999,2989846391.11015,712839,40168.772,1520691415.31948,0
1646028000000,37811.00,38666.60,37418.20,38310.40,98986.575,1646049599999,3778068662.25520,966164,50050.558,1910973419.87972,0
1646049600000,38310.40,41489.00,37891.00,41415.10,262838.443,1646071199999,10489369429.58611,2453224,141568.418,5651519122.22900,0
1646071200000,41415.10,44341.00,41000.00,43155.00,174571.212,1646092799999,7402516254.36290,1762085,93280.197,3957285992.65092,0
1646092800000,43155.00,43790.00,42850.00,43196.00,76482.111,1646114399999,3308619185.57123,792201,37390.026,1617829150.77818,0
1646114400000,43198.00,44000.00,42765.40,43599.90,95154.368,1646135999999,4128611463.46370,1006942,47964.953,2081946094.86295,0
1646136000000,43600.00,44935.00,43202.10,43632.60,210422.897,1646157599999,9267901498.59064,2065071,105432.138,4644885097.28176,0
1646157600000,43632.50,44500.00,43421.10,44394.10,66424.270,1646179199999,2916937709.18827,746179,34166.456,1500751901.02001,0
1646179200000,44393.60,44744.00,43817.00,44260.00,71315.955,1646200799999,3154203580.39670,799364,35287.209,1560979756.63552,0
1646200800000,44260.00,44381.90,43646.00,44099.80,77216.832,1646222399999,3397140098.12590,833119,38288.879,1684793544.27235,0
1646222400000,44099.90,45350.00,43321.00,43734.50,203574.967,1646243999999,9004794105.60599,1983517,100108.421,4429543980.01330,0
1646244000000,43734.50,44345.00,43412.00,43885.70,55495.967,1646265599999,2432533596.86572,623890,28215.983,1236932888.73758,0
1646265600000,43885.80,44048.70,43165.10,43320.00,48989.555,1646287199999,2136257164.40934,576247,23627.631,1030579421.08191,0
1646287200000,43320.00,43700.00,42858.00,43377.20,72277.199,1646308799999,3131258215.11999,789916,35455.348,1536516465.74641,0
1646308800000,43377.30,44080.00,42051.00,42394.50,163181.532,1646330399999,7007953051.57381,1606594,78379.181,3367234120.65879,0
1646330400000,42394.60,42700.00,41831.00,42449.50,81117.546,1646351999999,3426405559.80421,830551,40809.647,1724361822.15325,0
1646352000000,42449.60,42525.30,41050.00,41363.00,92277.151,1646373599999,3829631084.19555,916041,43111.158,1788903230.04252,0
1646373600000,41363.00,41887.50,40800.00,41639.60,89688.758,1646395199999,3718041432.21141,982537,44415.134,1842154198.87120,0
1646395200000,41643.40,41825.80,40410.00,40835.00,150799.040,1646416799999,6185162229.31000,1587798,73590.837,3019227206.59189,0
1646416800000,40835.00,40932.90,38521.00,39127.70,136373.425,1646438399999,5391225959.70847,1422428,63615.286,2514393411.94805,0
1646438400000,39127.70,39176.30,38547.60,38994.10,53086.794,1646459999999,2065225684.95626,581733,26353.331,1025461290.06362,0
1646460000000,38993.60,39282.00,38754.50,39106.10,51763.006,1646481599999,2020849085.85467,560530,25728.738,1004771238.67319,0
1646481600000,39106.50,39580.00,38866.10,39403.10,60666.100,1646503199999,2379234687.57651,688011,31151.601,1221956307.48767,0
1646503200000,39404.40,39578.90,39238.10,39375.10,33231.993,1646524799999,1309341018.90283,381944,16265.939,640980508.69449,0
1646524800000,39375.00,39690.00,38766.00,39466.10,54851.298,1646546399999,2156959506.82897,568467,27001.644,1062173317.64486,0
1646546400000,39466.10,39590.00,38056.00,38330.90,94125.773,1646567999999,3641500951.97173,932237,44650.793,1727434393.21558,0
1646568000000,38329.10,39340.00,38266.00,38981.60,96656.481,1646589599999,3752352614.35469,961598,51169.629,1986585436.52829,0
1646589600000,38981.50,39250.00,38111.00,38401.10,66071.708,1646611199999,2559020852.01580,700529,32227.311,1248557338.96866,0
1646611200000,38401.10,38547.60,37529.90,38000.80,94295.383,1646632799999,3586234649.40603,891012,45351.967,1725432416.31570,0
1646632800000,38000.80,38392.00,37630.60,38314.10,74277.698,1646654399999,2827626934.41532,742146,38293.935,1458208665.07193,0
1646654400000,38314.30,39550.00,38314.30,38585.80,163475.979,1646675999999,6360804435.01101,1581217,83805.919,3261400769.01311,0
1646676000000,38587.50,38588.70,37134.00,37963.80,158205.456,1646697599999,5990059841.90352,1532674,78025.008,2954726649.47175,0
1646697600000,37963.70,38931.10,37853.00,38336.10,71957.061,1646719199999,2764491924.94304,741863,35900.483,1379481032.91211,0
1646719200000,38336.10,39185.50,38000.00,38967.80,99524.344,1646740799999,3849561265.05877,1013420,51255.993,1983077998.32479,0
1646740800000,38967.80,39200.00,38117.90,39047.10,167942.903,1646762399999,6501344448.76405,1654056,82958.392,3212275866.02977,0
1646762400000,39047.00,39340.50,38358.70,38709.90,82038.059,1646783999999,3180040925.73826,834648,41044.966,1591320092.74710,0
1646784000000,38709.90,41893.50,38638.70,41509.20,168641.742,1646805599999,6833755363.64311,1537820,91809.279,3718823956.11023,0
1646805600000,41509.30,42450.00,41421.90,42150.10,105641.178,1646827199999,4433405180.81248,1046431,54696.250,2295929987.39328,0
1646827200000,42150.00,42647.50,41642.90,42316.80,123662.539,1646848799999,5212976825.53927,1227633,61415.959,2589771369.29591,0
1646848800000,42316.80,42326.00,41671.10,41937.50,64114.352,1646870399999,2690958694.12218,752284,31887.386,1338454898.35108,0
1646870400000,41939.50,42034.30,38652.90,39192.80,162828.229,1646891999999,6562577651.89522,1627176,73456.687,2960894872.45704,0
1646892000000,39190.20,39400.00,38740.10,39055.40,92327.560,1646913599999,3612956326.08043,931578,45986.882,1799972749.57100,0
1646913600000,39055.30,40288.70,38512.00,39140.90,203520.531,1646935199999,7981328625.20693,1864037,102245.091,4012084613.19763,0
1646935200000,39141.00,39662.50,38980.00,39407.20,61968.866,1646956799999,2436102326.68679,616223,31652.045,1244510089.06377,0
1646956800000,39407.10,39426.20,38200.10,38748.70,93252.022,1646978399999,3605073347.99553,927839,44850.857,1733829328.62782,0
1646978400000,38748.70,40200.00,38650.50,39878.40,141578.614,1646999999999,5558044844.57888,1349545,73575.071,2889822945.17940,0
1647000000000,39878.30,40242.00,38550.00,38790.60,167822.287,1647021599999,6593229764.21028,1595350,81779.844,3214380338.06440,0
1647021600000,38790.70,39167.10,38287.00,38713.00,64425.969,1647043199999,2495160313.74926,693502,32301.055,1251353905.96440,0
1647043200000,38713.10,39289.60,38630.00,39152.80,39493.320,1647064799999,1542954201.11202,441584,19527.341,762981909.20603,0
1647064800000,39152.70,39274.40,38929.90,39054.10,38028.658,1647086399999,1487403565.38526,446041,18513.785,724213727.99211,0
1647086400000,39054.10,39578.40,38637.90,39077.50,66934.969,1647107999999,2613931544.16298,697321,33318.486,1301677118.24169,0
1647108000000,39077.50,39195.40,38700.00,38792.60,28037.878,1647129599999,1094119995.46097,331462,13135.335,512744744.99790,0
1647129600000,38792.70,39300.00,38667.50,39107.40,36684.684,1647151199999,1432446262.00144,381907,18841.246,735838341.16542,0
1647151200000,39107.50,39184.10,38511.80,38727.40,45249.423,1647172799999,1761474076.43768,447992,21041.837,819250260.56679,0
1647172800000,38727.30,39053.30,38333.00,38921.00,79840.399,1647194399999,3094722213.73361,767162,39199.872,1519645142.83634,0
1647194400000,38921.00,39050.00,37500.00,37743.70,74849.188,1647215999999,2863102574.49638,776534,34299.588,1312535188.39662,0
1647216000000,37743.00,38920.00,37522.10,38443.10,78990.198,1647237599999,3019939718.44189,737500,41038.752,1569127777.40579,0
1647237600000,38443.10,39287.40,38436.50,38885.10,83753.607,1647259199999,3262871661.06938,814610,42986.213,1674745657.96058,0
1647259200000,38885.00,39160.50,38550.00,38727.70,99260.149,1647280799999,3857040909.15664,959526,50549.638,1964752278.00108,0
1647280800000,38727.80,39989.00,38400.00,39653.80,98054.404,1647302399999,3831544828.87594,834953,51625.796,2018383462.93188,0
1647302400000,39651.60,39800.00,38597.90,38740.10,70311.822,1647323999999,2745071681.22980,633279,33096.776,1292079344.51426,0
1647324000000,38740.20,39000.00,38073.80,38630.50,75377.694,1647345599999,2903457386.07727,709034,38179.939,1470936262.76069,0
1647345600000,38630.50,39433.00,38437.00,39277.10,109372.700,1647367199999,4261360779.43836,990690,56101.868,2186501474.24287,0
1647367200000,39277.20,39901.80,39161.70,39271.00,89957.027,1647388799999,3555054847.70854,865150,46580.229,1841277564.86840,0
1647388800000,39270.90,41804.00,38700.00,39298.60,193064.629,1647410399999,7720877369.54278,1860859,97986.972,3920702123.70958,0
1647410400000,39298.60,40760.00,39236.70,40492.80,121521.312,1647431999999,4870423641.63434,1172368,62829.572,2518043203.52062,0
1647432000000,40492.90,41188.00,40000.10,40417.90,141828.767,1647453599999,5750168251.86595,1428076,70623.757,2864499826.14100,0
1647453600000,40417.80,41473.60,39270.00,41105.80,194174.953,1647475199999,7845884085.41691,1787749,98604.261,3985950067.14472,0
1647475200000,41105.90,41498.40,40807.30,41052.20,58434.740,1647496799999,2401318557.36183,581248,29316.435,1204901282.39673,0
1647496800000,41052.20,41100.00,40442.80,40743.40,65604.187,1647518399999,2673361947.59459,671536,31590.689,1287591559.60521,0
1647518400000,40743.40,41250.00,40530.00,40765.80,89618.105,1647539999999,3665246623.11189,849358,43420.308,1776281656.41440,0
1647540000000,40765.80,41071.50,40618.60,40898.10,30331.762,1647561599999,1238276591.77185,344045,15111.386,616975649.94796,0
1647561600000,40898.00,40914.00,40170.10,40734.50,54168.205,1647583199999,2197497838.60727,518190,26951.839,1093658588.56815,0
1647583200000,40734.40,40819.20,40084.20,40380.70,54319.394,1647604799999,2200287757.25494,532415,26496.276,1073587233.82133,0
1647604800000,40380.70,41688.00,40265.30,41634.80,119942.088,1647626399999,4908174986.30182,1052537,62495.467,2558037263.07956,0
1647626400000,41634.60,42322.80,41570.00,41751.50,70704.756,1647647999999,2957475827.26031,688063,36919.333,1544631876.66289,0
1647648000000,41751.60,41988.00,41500.00,41733.40,37862.185,1647669599999,1581405873.85763,362739,18188.220,759828778.51126,0
1647669600000,41733.40,41791.80,41519.30,41718.60,32019.975,1647691199999,1334397942.15393,297990,15762.928,656967556.60580,0
1647691200000,41718.60,42150.00,41627.90,41869.70,57654.685,1647712799999,2413638992.10706,538319,30202.540,1264596977.81711,0
1647712800000,41869.70,42446.60,41702.80,42188.20,58923.109,1647734399999,2477633788.82702,530755,28563.323,1201308981.95944,0
1647734400000,42188.20,42269.30,41728.80,41882.00,43137.421,1647755999999,1808180986.95939,360507,21499.666,901116279.04783,0
1647756000000,41882.10,41998.00,41555.00,41587.90,43960.279,1647777599999,1835993190.87417,370169,20116.516,840285970.56928,0
1647777600000,41587.90,41688.00,40900.00,41037.30,89956.940,1647799199999,3720788270.03086,771319,42980.824,1778095493.12790,0
1647799200000,41037.20,41666.00,40934.70,41261.00,58719.489,1647820799999,2424584915.51731,521815,30466.652,1257990572.11977,0
1647820800000,41261.00,41443.80,40430.00,40918.90,67919.795,1647842399999,2776556046.17740,583121,32670.767,1335494759.13531,0
1647842400000,40918.90,41481.10,40738.40,41218.70,62075.789,1647863999999,2553710508.97916,588186,30934.945,1272909765.88524,0
1647864000000,41218.80,41544.40,40727.70,41035.70,126194.421,1647885599999,5177791717.28814,971582,63160.665,2591671016.55582,0
1647885600000,41035.70,41350.00,40845.00,40982.00,52206.455,1647907199999,2145602957.14130,432231,26805.232,1101738085.40081,0
1647907200000,40982.00,43517.70,40852.00,42850.00,136566.355,1647928799999,5766840799.93004,1169541,73982.739,3125325843.96022,0
1647928800000,42850.00,43027.90,41995.30,42977.00,105663.693,1647950399999,4489390670.55255,955130,52120.207,2214909738.21297,0
1647950400000,42976.90,43188.00,42443.00,42611.90,82435.685,1647971999999,3526740152.59381,788783,40848.906,1747903221.57887,0
1647972000000,42611.80,42870.00,42200.00,42349.80,49631.941,1647993599999,2109722765.58046,515737,23954.492,1018441143.70057,0
1647993600000,42349.90,42518.00,41731.30,42000.10,68196.647,1648015199999,2871311103.33014,623450,32122.670,1352639342.20569,0
1648015200000,42000.10,42341.20,41852.00,42028.80,55168.206,1648036799999,2322954767.33168,535250,27070.449,1140067095.43831,0
1648036800000,42028.70,42754.80,41860.90,42149.00,107456.756,1648058399999,4547436939.22813,979474,53753.627,2274915166.88218,0
1648058400000,42149.00,43051.00,42025.00,42867.90,51810.131,1648079999999,2197112059.23363,505684,27340.334,1159954311.17319,0
1648080000000,42867.80,43296.00,42622.20,42986.60,65081.209,1648101599999,2791769702.53626,640296,32153.179,1379590316.27590,0
1648101600000,42986.60,43500.00,42800.00,42949.50,75096.543,1648123199999,3233444533.47630,699155,37287.023,1605854121.21240,0
1648123200000,42949.50,44200.00,42525.00,43790.50,152882.234,1648144799999,6655153684.76112,1366701,79456.410,3459690658.40058,0
1648144800000,43790.50,44087.50,43741.80,43973.40,38380.071,1648166399999,1685292282.04806,421641,20120.312,883515534.34404,0
1648166400000,43973.20,44444.00,43831.40,44047.20,50331.807,1648187999999,2216479816.02500,499594,26153.840,1152068508.74743,0
1648188000000,44047.20,44644.00,43575.10,44554.50,89999.327,1648209599999,3970339145.85125,832012,46804.719,2065497551.52546,0
1648209600000,44554.50,45142.00,44000.00,44328.80,165226.517,1648231199999,7366016125.39981,1377338,84652.268,3774794165.03628,0
1648231200000,44328.70,44600.00,44150.00,44290.60,43062.471,1648252799999,1910806368.15116,437549,21447.824,951841838.99262,0
1648252800000,44290.60,44500.00,44041.00,44478.80,31106.679,1648274399999,1378329149.12303,316132,15747.478,697877326.71351,0
1648274400000,44478.90,44569.70,44300.10,44323.60,24801.825,1648295999999,1102160602.66546,281838,11796.631,524271504.84992,0
1648296000000,44323.60,44424.00,44118.30,44344.60,40750.647,1648317599999,1803539236.83089,426410,20361.174,901247005.57754,0
1648317600000,44344.60,44785.00,44210.10,44489.20,44053.436,1648339199999,1959378344.25665,451690,22196.319,987367475.25613,0
1648339200000,44489.30,44987.40,44456.50,44617.50,37560.580,1648360799999,1678191492.78029,378799,19203.533,858137133.40882,0
1648360800000,44617.40,44738.20,44470.00,44556.50,21382.903,1648382399999,953823195.61901,239490,10758.591,479934731.82706,0
1648382400000,44556.40,45100.00,44416.00,44894.50,71170.466,1648403999999,3183605468.94219,614777,36293.581,1623914967.77733,0
1648404000000,44894.50,47047.00,44700.00,46820.80,139166.279,1648425599999,6422772006.56176,1293324,76036.133,3509047179.52880,0
1648425600000,46820.90,47731.20,46651.20,47069.50,78011.291,1648447199999,3669757495.02978,741976,39158.895,1843079955.14032,0
1648447200000,47069.30,47417.00,46755.20,47250.00,51749.928,1648468799999,2435825981.86201,625181,26710.876,1257351882.89149,0
1648468800000,47249.90,47948.00,47100.10,47574.00,92607.084,1648490399999,4399010028.27897,901193,46629.313,2215523139.56521,0
1648490400000,47574.10,48200.00,46855.00,47121.90,95197.479,1648511999999,4538646433.97499,880883,45816.054,2185358568.77495,0
1648512000000,47121.80,47661.40,47042.50,47616.20,43431.130,1648533599999,2060043754.25552,428419,22130.296,1049679825.57987,0
1648533600000,47616.20,47972.20,47320.00,47873.30,50761.463,1648555199999,2416796020.35066,506592,25536.085,1216032328.41917,0
1648555200000,47873.40,48100.00,47112.00,47448.60,106210.036,1648576799999,5056564117.18526,935458,51983.920,2475167563.83022,0
1648576800000,47448.60,47880.00,46911.00,47418.50,58638.206,1648598399999,2782263624.41410,536598,29224.035,1387148584.07440,0
1648598400000,47418.50,47548.90,46535.00,47487.20,62020.057,1648619999999,2922275683.19191,584700,29872.330,1408250948.14892,0
1648620000000,47487.20,47585.40,47048.00,47318.10,46354.763,1648641599999,2195058984.27588,446618,22859.012,1082556141.47866,0
1648641600000,47318.00,47688.00,46850.00,47640.10,70555.144,1648663199999,3329239026.88491,685939,35198.291,1661219873.92863,0
1648663200000,47640.00,47688.60,46819.90,47053.20,56079.928,1648684799999,2642813086.69622,561757,26821.447,1263904151.56212,0
1648684800000,47053.10,47408.70,46890.00,47083.60,33949.059,1648706399999,1599985823.00503,337027,16964.982,799589819.04310,0
1648706400000,47083.60,47385.50,47011.90,47146.50,32182.831,1648727999999,1518564812.65807,346643,16209.762,764912028.58211,0
1648728000000,47146.50,47619.40,45632.10,45824.40,169871.473,1648749599999,7900605048.90850,1439670,81858.621,3807946134.09945,0
1648749600000,45824.30,45986.10,45185.00,45506.00,63834.247,1648771199999,2914276304.25562,581184,29611.915,1352283566.64132,0
1648771200000,45505.90,45638.90,44206.20,44624.00,109346.804,1648792799999,4899359050.97070,868699,50469.189,2261810919.72624,0
1648792800000,44623.90,45307.90,44549.40,45045.20,59392.137,1648814399999,2674895840.68219,538931,29356.322,1321924302.49972,0
1648814400000,45045.10,46700.00,44680.90,46449.20,153541.133,1648835999999,7043835644.25012,1279920,78144.357,3584877097.65619,0
1648836000000,46448.20,46583.10,46056.60,46266.20,38454.479,1648857599999,1780016757.69508,390346,19000.343,879623767.44474,0
1648857600000,46266.20,47236.80,46056.80,46534.90,59604.715,1648879199999,2779501022.49241,569267,30375.241,1416624903.99881,0
1648879200000,46535.00,46745.10,46420.20,46534.50,25419.055,1648900799999,1183994318.97466,288549,12100.834,563683213.16937,0
1648900800000,46534.40,46947.80,46112.50,46350.50,71626.182,1648922399999,3332468588.76274,644486,35167.485,1636291485.38602,0
1648922400000,46350.60,46400.00,45600.00,45794.60,69763.405,1648943999999,3210433678.67635,584784,32951.296,1516572217.68514,0
1648944000000,45792.30,46370.80,45501.00,46337.90,43161.322,1648965599999,1981529082.86851,383739,21645.655,993878160.95541,0
1648965600000,46338.00,46586.10,46068.50,46237.10,37668.018,1648987199999,1744191376.91366,378080,18877.433,874219262.71583,0
1648987200000,46237.10,46715.00,46169.60,46380.00,47507.029,1649008799999,2205361208.85064,501147,22974.458,1066567997.47318,0
1649008800000,46380.00,47448.00,46222.00,46392.40,84252.644,1649030399999,3937966513.03390,744807,42392.163,1982060996.53862,0
1649030400000,46392.30,46445.60,45735.00,46215.00,56123.156,1649051999999,2582989622.91932,527424,27226.039,1253180230.69490,0
1649052000000,46215.00,46288.00,45780.00,46149.90,46284.360,1649073599999,2131185700.66709,440924,22514.004,1036845698.66433,0
1649073600000,46149.90,46350.00,45167.00,45373.00,79683.144,1649095199999,3649557085.87639,718739,37358.835,1711653595.63820,0
1649095200000,45372.60,46895.50,45094.00,46580.90,90705.881,1649116799999,4186273024.72553,748838,47349.408,2185352569.31596,0
1649116800000,46580.90,46878.00,46404.80,46687.80,32586.617,1649138399999,1519729340.60132,321350,16673.333,777644969.91315,0
1649138400000,46687.80,46749.70,46501.00,46673.40,27116.039,1649159999999,1264501702.26581,308205,13299.737,620258186.62756,0
1649160000000,46673.30,47188.00,45560.00,45940.70,140360.160,1649181599999,6490963694.51079,1169958,67420.048,3118331960.96911,0
1649181600000,45940.80,46099.90,45300.00,45477.40,57461.823,1649203199999,2630076723.53189,549570,26796.615,1226878128.93151,0
1649203200000,45477.50,45494.20,44349.70,45348.30,74148.831,1649224799999,3340791408.73459,723751,35537.529,1601707046.15029,0
1649224800000,45348.30,45485.80,44630.00,44802.50,64136.628,1649246399999,2893539084.00375,609365,31076.641,1402206138.44932,0
1649246400000,44802.50,44977.00,43362.30,43803.30,148814.369,1649267999999,6563092044.63199,1359501,70700.502,3118689220.98048,0
1649268000000,43803.30,44297.60,43100.00,43159.70,97259.547,1649289599999,4248186808.91873,897218,47772.520,2087409263.37319,0
